ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1036,"San Marino, Rep. of",SM,SMR,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,101.6949153,103.1476998,104.6004843,106.0532688,107.748184,109.2009685,110.653753,112.1065375,113.559322,115.0121065,116.464891,117.9176755,119.37046,120.8232446,122.0338983,123.4866828,124.9394673,126.3922518,127.8450363,129.0556901,130.5084746,131.7191283,133.1719128,133.1719128,133.1719128,133.1719128,133.1719128,133.1719128
1037,"San Marino, Rep. of",SM,SMR,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1038,"San Marino, Rep. of",SM,SMR,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1039,"San Marino, Rep. of",SM,SMR,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667
1040,"São Tomé and Príncipe, Dem. Rep. of",ST,STP,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,5.547,5.5445,5.5421,5.5396,5.5371,5.5347,5.5322,5.5297,5.5273,5.5248,5.5224,5.5199,5.5174,5.515,5.5125,5.51,5.5076,5.5051,5.5027,5.4439,5.3852,5.3265,5.2678,5.2091,5.1503,5.0916,5.0329,4.9742,4.9154
1041,"São Tomé and Príncipe, Dem. Rep. of",ST,STP,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,58.568,58.542,58.516,58.49,58.464,58.438,58.412,58.386,58.36,58.334,58.308,58.282,58.256,58.23,58.204,58.178,58.152,58.126,58.1,57.48,56.86,56.24,55.62,55,54.38,53.76,53.14,52.52,51.9
1042,"São Tomé and Príncipe, Dem. Rep. of",ST,STP,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.95493059,99.91166396,99.86659456,99.82152515,99.77825852,99.73318911,99.6881197,99.64485307,99.59978367,99.55651704,99.51144763,99.46637822,99.42311159,99.37804218,99.33297278,99.28970615,99.24463674,99.20137011,98.14133766,97.08310799,96.02487831,94.96664864,93.90841897,92.84838652,91.79015684,90.73192717,89.67369749,88.61366504
1043,"São Tomé and Príncipe, Dem. Rep. of",ST,STP,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.95560716,99.91121431,99.86682147,99.82242863,99.77803579,99.73364294,99.6892501,99.64485726,99.60046442,99.55607157,99.51167873,99.46728589,99.42289305,99.3785002,99.33410736,99.28971452,99.24532168,99.20092883,98.14233028,97.08373173,96.02513318,94.96653463,93.90793607,92.84933752,91.79073897,90.73214042,89.67354187,88.61494331
1044,"São Tomé and Príncipe, Dem. Rep. of",ST,STP,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
1045,"São Tomé and Príncipe, Dem. Rep. of",ST,STP,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,61.00833333,60.98125,60.95416667,60.92708333,60.9,60.87291667,60.84583333,60.81875,60.79166667,60.76458333,60.7375,60.71041667,60.68333333,60.65625,60.62916667,60.60208333,60.575,60.54791667,60.52083333,59.875,59.22916667,58.58333333,57.9375,57.29166667,56.64583333,56,55.35416667,54.70833333,54.0625
1046,Saudi Arabia,SA,SAU,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889,16.1889
1047,Saudi Arabia,SA,SAU,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977
1048,Saudi Arabia,SA,SAU,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1049,Saudi Arabia,SA,SAU,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1050,Saudi Arabia,SA,SAU,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969,214969
1051,Saudi Arabia,SA,SAU,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135
1052,Senegal,SN,SEN,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,258.1954,256.8627,255.5301,254.1975,252.8649,251.5322,250.1996,248.867,247.5344,245.7974,244.0604,242.3234,240.5864,238.8495,237.1125,235.3755,233.6385,231.9016,230.1646,228.9451,227.7256,226.5061,225.2866,224.0671,222.9009,221.7354,220.5707,219.3257,218.163
1053,Senegal,SN,SEN,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,9213.16,9168.16,9123.16,9078.16,9033.16,8988.16,8943.16,8898.16,8853.16,8814.66,8776.16,8737.66,8699.16,8660.66,8622.16,8583.66,8545.16,8506.66,8468.16,8428.16,8388.16,8348.16,8308.16,8268.16,8228.16,8188.16,8148.16,8108.16,8068.16
1054,Senegal,SN,SEN,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.48384053,98.9677198,98.45159906,97.93547832,97.41931886,96.90319812,96.38707738,95.87095665,95.19821035,94.52546405,93.85271775,93.17997145,92.50726388,91.83451758,91.16177128,90.48902498,89.81631741,89.14357111,88.67125441,88.1989377,87.726621,87.2543043,86.7819876,86.33031417,85.87891186,85.4278194,84.94562645,84.49530859
1055,Senegal,SN,SEN,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.51156824,99.02313647,98.53470471,98.04627294,97.55784118,97.06940941,96.58097765,96.09254588,95.67466537,95.25678486,94.83890435,94.42102384,94.00314333,93.58526282,93.16738231,92.7495018,92.33162129,91.91374078,91.47957921,91.04541764,90.61125607,90.1770945,89.74293294,89.30877137,88.8746098,88.44044823,88.00628666,87.57212509
1056,Senegal,SN,SEN,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253,19253
1057,Senegal,SN,SEN,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,47.8531138,47.61938399,47.38565418,47.15192438,46.91819457,46.68446476,46.45073495,46.21700514,45.98327533,45.7833065,45.58333766,45.38336883,45.18339999,44.98343115,44.78346232,44.58349348,44.38352465,44.18355581,43.98358697,43.77582714,43.56806731,43.36030748,43.15254765,42.94478783,42.737028,42.52926817,42.32150834,42.11374851,41.90598868
1058,Serbia and Montenegro,CS,SCG,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,175.3649,176.2607,177.1565,178.0524,178.9482,179.8441,180.7399,181.6357,182.5316,193.373,204.2145,215.0559,225.8974,236.7389,,,,,,,,,,,,,,,
1059,Serbia and Montenegro,CS,SCG,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2968.4,2983.1,2997.8,3012.5,3027.2,3041.9,3056.6,3071.3,3086,3131.4,3176.8,3222.2,3267.6,3313,,,,,,,,,,,,,,,
1060,Serbia and Montenegro,CS,SCG,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.5108206,101.0216412,101.5325188,102.0433393,102.5542169,103.0650375,103.5758581,104.0867357,110.2689307,116.4511826,122.6333776,128.8156296,134.9978816,,,,,,,,,,,,,,,
1061,Serbia and Montenegro,CS,SCG,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.4952163,100.9904326,101.4856488,101.9808651,102.4760814,102.9712977,103.4665139,103.9617302,105.4911737,107.0206172,108.5500606,110.0795041,111.6089476,,,,,,,,,,,,,,,
1062,Serbia and Montenegro,CS,SCG,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,,,,,,,,,,,,,,,
1063,Serbia and Montenegro,CS,SCG,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,29.10196078,29.24607843,29.39019608,29.53431373,29.67843137,29.82254902,29.96666667,30.11078431,30.25490196,30.7,31.14509804,31.59019608,32.03529412,32.48039216,,,,,,,,,,,,,,,
1064,"Serbia, Rep. of",RS,SRB,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,145.5231539,146.2665161,147.0098783,147.7533235,148.4966857,149.2401309,149.9834932,150.7268554,151.4703006,160.4668257,169.4634337,178.4599588,187.4565669,196.4531749,205.4497,215.1569,224.8641,234.5713,244.2785,245.0542,245.83,246.6057,247.3814,248.1571,248.9509,247.8798,248.1375,248.3481,248.2785
1065,"Serbia, Rep. of",RS,SRB,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2308.500214,2319.932283,2331.364352,2342.796421,2354.22849,2365.660559,2377.092627,2388.524696,2399.956765,2435.263971,2470.571177,2505.878383,2541.185588,2576.492794,2611.8,2637.1,2662.4,2687.7,2713,2714.306,2715.612,2716.918,2718.224,2719.53,2720.18,2721.86,2722,2722.22,2722.65
1066,"Serbia, Rep. of",RS,SRB,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.5108206,101.0216412,101.5325188,102.0433393,102.5542169,103.0650375,103.5758581,104.0867357,110.2689307,116.4511826,122.6333776,128.8156296,134.9978816,141.1800765,147.8506301,154.5211837,161.1917374,167.862291,168.3953333,168.9284443,169.4614867,169.994529,170.5275713,171.0730515,170.3370174,170.5141027,170.6588219,170.6109945
1067,"Serbia, Rep. of",RS,SRB,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.4952163,100.9904326,101.4856488,101.9808651,102.4760814,102.9712977,103.4665139,103.9617302,105.4911737,107.0206172,108.5500606,110.0795041,111.6089476,113.1383911,114.2343407,115.3302904,116.42624,117.5221896,117.5787632,117.6353367,117.6919102,117.7484838,117.8050573,117.8332141,117.9059886,117.9120532,117.9215832,117.94021
1068,"Serbia, Rep. of",RS,SRB,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8840.471707,8746,8746,8746,8746,8746,8746,8746,8746,8746,8746,8746,8746,8746,8746,8746
1069,"Serbia, Rep. of",RS,SRB,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,26.11286242,26.24217757,26.37149271,26.50080786,26.630123,26.75943815,26.88875329,27.01806844,27.14738358,27.54676505,27.94614652,28.34552799,28.74490946,29.14429093,29.86279442,30.15206952,30.44134461,30.73061971,31.01989481,31.03482735,31.04975989,31.06469243,31.07962497,31.09455751,31.10198948,31.12119826,31.12279899,31.12531443,31.13023096
1070,Seychelles,SC,SYC,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939,3.3939
1071,Seychelles,SC,SYC,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7
1072,Seychelles,SC,SYC,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
